Date,Customer_Age,Customer_Gender,Country,Product_Category,Unit_Price,Color
2020-02-07,38,M,Germany,Bikes,2443,White
2020-02-20,38,M,Germany,Bikes,2443,Black
2023-02-20,38,M,Germany,Bikes,2443,Red
2013-03-01,38,M,Germany,Bikes,2443,Green
2017-03-01,38,M,Germany,Bikes,2443,Red
2016-05-04,38,M,Germany,Bikes,1701,Green
2013-05-04,38,M,Germany,Bikes,1701,Black
2022-05-06,38,M,Germany,Bikes,1701,Red
2019-05-06,38,M,Germany,Bikes,1701,Green
2019-03-18,38,M,Germany,Bikes,1701,Black
2015-03-18,38,M,Germany,Bikes,1701,Red
2016-03-26,38,M,Germany,Bikes,1701,Green
2017-03-26,38,M,Germany,Bikes,1701,Green
2014-01-02,38,M,Germany,Bikes,1701,Red
2019-01-02,38,M,Germany,Bikes,1701,Blue
2020-01-18,38,M,Germany,Bikes,1701,Green
2017-01-18,38,M,Germany,Bikes,1701,Red
2021-02-19,38,M,Germany,Bikes,783,White
2014-02-19,38,M,Germany,Bikes,783,Blue
2020-05-19,38,M,Germany,Bikes,783,White
2023-05-19,38,M,Germany,Bikes,783,Red
2023-02-03,38,M,Germany,Bikes,1120,Black
2016-02-03,38,M,Germany,Bikes,1120,Red
2023-03-12,38,M,Germany,Bikes,783,Green
2015-03-12,38,M,Germany,Bikes,783,White
2015-05-31,38,F,Germany,Bikes,1701,White
2022-05-31,38,F,Germany,Bikes,1701,White
2019-11-17,38,F,Germany,Bikes,1701,Black
2021-11-17,38,F,Germany,Bikes,1701,Blue
2013-01-31,38,F,Germany,Bikes,1701,Red
2016-01-31,38,F,Germany,Bikes,1701,Black
2015-03-16,38,F,Germany,Bikes,1701,Green
2014-03-16,38,F,Germany,Bikes,1701,Black
2019-05-07,38,F,Germany,Bikes,1701,Green
2023-05-07,38,F,Germany,Bikes,1701,Green
2020-06-21,38,F,Germany,Bikes,540,Red
2021-06-21,38,F,Germany,Bikes,540,Green
2020-05-19,38,M,Germany,Accessories,33,Green
2018-05-19,38,M,Germany,Accessories,33,Blue
2013-05-19,38,M,Germany,Accessories,33,Blue
2016-05-19,38,M,Germany,Accessories,33,Green
2019-05-10,38,M,Germany,Accessories,25,Black
2020-05-10,38,M,Germany,Accessories,25,Green
2015-05-10,38,M,Germany,Accessories,25,Green
2014-05-10,38,M,Germany,Accessories,25,Red
2019-11-17,38,F,Germany,Accessories,33,Red
2021-11-17,38,F,Germany,Accessories,33,Black
2013-11-17,38,F,Germany,Accessories,33,Black
2019-11-17,38,F,Germany,Accessories,33,Black
2014-04-10,38,M,Germany,Bikes,1215,Red
2017-04-10,38,M,Germany,Bikes,1215,Blue
2013-12-26,38,F,Germany,Bikes,2384,Black
2018-12-26,38,F,Germany,Bikes,2384,Blue
2017-11-19,38,F,Germany,Bikes,742,Black
2018-11-19,38,F,Germany,Bikes,742,Blue
2018-11-24,38,F,Germany,Bikes,742,White
2023-11-24,38,F,Germany,Bikes,742,Red
2020-01-10,38,F,Germany,Bikes,742,Blue
2019-01-10,38,F,Germany,Bikes,742,Blue
2015-02-01,38,F,Germany,Bikes,742,White
2017-02-01,38,F,Germany,Bikes,742,Green
2019-02-15,38,F,Germany,Bikes,742,Black
2015-02-15,38,F,Germany,Bikes,742,Black
2023-01-14,38,M,Germany,Bikes,742,Blue
2019-01-14,38,M,Germany,Bikes,742,White
2022-02-26,38,M,Germany,Bikes,742,Green
2016-02-26,38,M,Germany,Bikes,742,White
2014-02-21,38,F,Germany,Bikes,742,Black
2020-02-21,38,F,Germany,Bikes,742,Red
2013-05-19,38,M,Germany,Clothing,64,Green
2021-05-19,38,M,Germany,Clothing,64,Red
2022-08-07,38,M,Germany,Accessories,120,Black
2015-08-07,38,M,Germany,Accessories,120,Blue
2022-09-15,37,F,Germany,Accessories,22,Black
2023-09-15,37,F,Germany,Accessories,22,Red
2014-01-11,37,F,Germany,Accessories,22,Black
2017-01-11,37,F,Germany,Accessories,22,Red
2016-08-03,37,F,Germany,Accessories,22,White
2022-08-03,37,F,Germany,Accessories,22,Blue
2017-05-29,37,M,Germany,Accessories,22,Green
2018-05-29,37,M,Germany,Accessories,22,Red
2017-05-01,37,M,Germany,Clothing,24,Black
2018-05-01,37,M,Germany,Clothing,24,Blue
2021-02-20,37,M,Germany,Clothing,24,Black
2023-02-20,37,M,Germany,Clothing,24,Blue
2015-08-03,37,F,Germany,Accessories,35,Green
2017-08-03,37,F,Germany,Accessories,35,Black
2019-12-24,37,F,Germany,Accessories,35,Black
2020-12-24,37,F,Germany,Accessories,35,Green
2017-04-09,37,F,Germany,Accessories,35,Red
2013-04-09,37,F,Germany,Accessories,35,Blue
2015-03-13,37,M,Germany,Accessories,35,Black
2015-03-13,37,M,Germany,Accessories,35,Blue
2014-05-25,37,M,Germany,Accessories,35,White
2015-05-25,37,M,Germany,Accessories,35,White
2019-06-26,37,M,Germany,Accessories,35,Green
2017-06-26,37,M,Germany,Accessories,35,White
2013-03-09,37,M,Germany,Accessories,35,Red
2023-03-09,37,M,Germany,Accessories,35,Green
2013-05-01,37,F,Germany,Accessories,35,Blue
2015-05-01,37,F,Germany,Accessories,35,Red
2023-12-06,37,M,Germany,Accessories,35,White
2015-12-06,37,M,Germany,Accessories,35,Green
2023-04-14,37,M,Germany,Accessories,35,Red
2017-04-14,37,M,Germany,Accessories,35,Blue
2017-06-07,37,M,Germany,Accessories,35,Red
2019-06-07,37,M,Germany,Accessories,35,Green
2015-07-28,37,M,Germany,Accessories,35,Blue
2014-07-28,37,M,Germany,Accessories,35,Red
2021-11-06,37,F,Germany,Accessories,35,White
2021-11-06,37,F,Germany,Accessories,35,Green
2021-11-21,37,F,Germany,Accessories,35,Blue
2019-11-21,37,F,Germany,Accessories,35,Blue
2019-05-05,37,F,Germany,Accessories,35,Black
2016-05-05,37,F,Germany,Accessories,35,Red
2014-05-22,37,F,Germany,Accessories,35,Red
2014-05-22,37,F,Germany,Accessories,35,Blue
2021-08-10,37,F,Germany,Clothing,50,Red
2022-08-10,37,F,Germany,Clothing,50,Green
2020-11-06,37,F,Germany,Clothing,50,Blue
2022-11-06,37,F,Germany,Clothing,50,Green
2015-05-14,37,F,Germany,Clothing,50,Black
2020-05-14,37,F,Germany,Clothing,50,White
2021-05-20,37,F,Germany,Clothing,50,White
2015-05-20,37,F,Germany,Clothing,50,Red
2020-01-01,37,M,Germany,Clothing,54,White
2017-01-01,37,M,Germany,Clothing,54,Red
2021-04-05,37,M,Germany,Clothing,54,Black
2020-04-05,37,M,Germany,Clothing,54,Green
2016-05-29,37,M,Germany,Clothing,54,Green
2014-05-29,37,M,Germany,Clothing,54,White
2013-05-06,37,F,Germany,Clothing,54,Green
2018-05-06,37,F,Germany,Clothing,54,Black
2013-08-03,37,F,Germany,Bikes,2295,Red
2017-08-03,37,F,Germany,Bikes,2295,Black
2016-01-01,37,M,Germany,Bikes,2320,Green
2015-01-01,37,M,Germany,Bikes,2320,White
2019-12-25,37,F,Germany,Bikes,2320,Black
2020-12-25,37,F,Germany,Bikes,2320,Blue
2014-09-15,37,F,Germany,Bikes,2320,Red
2023-09-15,37,F,Germany,Bikes,2320,White
2021-01-11,37,F,Germany,Bikes,2320,Blue
2016-01-11,37,F,Germany,Bikes,2320,White
2023-02-11,37,F,Germany,Bikes,2320,Green
2019-02-11,37,F,Germany,Bikes,2320,Blue
2018-04-22,37,F,Germany,Bikes,769,White
2014-04-22,37,F,Germany,Bikes,769,Green
2013-04-15,37,M,Germany,Bikes,540,Blue
2022-04-15,37,M,Germany,Bikes,540,Green
2014-02-13,37,M,Germany,Bikes,2295,White
2022-02-13,37,M,Germany,Bikes,2295,Black
2014-02-24,37,M,Germany,Bikes,3375,Blue
2017-02-24,37,M,Germany,Bikes,3375,White
2017-01-28,37,F,Germany,Bikes,3578,Black
2018-01-28,37,F,Germany,Bikes,3578,Red
2021-06-21,37,F,Germany,Bikes,3578,Black
2014-06-21,37,F,Germany,Bikes,3578,Blue
2020-01-01,37,F,Germany,Bikes,3578,Black
2016-01-01,37,F,Germany,Bikes,3578,White
2023-08-25,37,F,Germany,Bikes,2443,White
2016-08-25,37,F,Germany,Bikes,2443,White
2023-01-01,37,F,Germany,Bikes,2443,Blue
2022-01-01,37,F,Germany,Bikes,2443,Blue
2017-11-02,37,F,Germany,Bikes,2443,Green
2013-11-02,37,F,Germany,Bikes,2443,Green
2022-04-09,37,F,Germany,Bikes,2443,Blue
2015-04-09,37,F,Germany,Bikes,2443,White
2022-01-13,37,M,Germany,Bikes,2443,Red
2019-01-13,37,M,Germany,Bikes,2443,Black
2015-02-09,37,M,Germany,Bikes,2443,Red
2020-02-09,37,M,Germany,Bikes,2443,Red
2018-03-13,37,M,Germany,Bikes,2443,Green
2019-03-13,37,M,Germany,Bikes,2443,Black
2013-03-14,37,M,Germany,Bikes,2443,Blue
2016-03-14,37,M,Germany,Bikes,2443,Green
2022-05-25,37,M,Germany,Bikes,2443,Black
2014-05-25,37,M,Germany,Bikes,2443,Green
2019-06-26,37,M,Germany,Bikes,2443,White
2018-06-26,37,M,Germany,Bikes,2443,White
2023-05-20,37,M,Germany,Bikes,2443,Green
2013-05-20,37,M,Germany,Bikes,2443,Green
2019-02-20,37,M,Germany,Bikes,2443,White
2020-02-20,37,M,Germany,Bikes,2443,Blue
2022-01-23,37,M,Germany,Bikes,1120,Blue
2020-01-23,37,M,Germany,Bikes,1120,White
2014-03-09,37,M,Germany,Bikes,783,Black
2013-03-09,37,M,Germany,Bikes,783,Green
2021-05-08,37,F,Germany,Bikes,540,Green
2017-05-08,37,F,Germany,Bikes,540,Blue
2023-05-17,37,F,Germany,Bikes,540,White
2022-05-17,37,F,Germany,Bikes,540,Blue
2020-05-23,37,F,Germany,Bikes,540,Green
2018-05-23,37,F,Germany,Bikes,540,Blue
2022-05-14,37,F,Germany,Bikes,540,White
2021-05-14,37,F,Germany,Bikes,540,Blue
2017-05-20,37,F,Germany,Bikes,540,Black
2016-05-20,37,F,Germany,Bikes,540,Black
2013-05-22,37,F,Germany,Bikes,540,Green
2017-05-22,37,F,Germany,Bikes,540,Red
2022-05-10,37,F,Germany,Bikes,1120,Black
2017-05-10,37,F,Germany,Bikes,1120,Blue
2016-06-04,37,F,Germany,Bikes,1120,Black
2013-06-04,37,F,Germany,Bikes,1120,Black
2022-05-01,37,F,Germany,Bikes,1120,Red
2013-05-01,37,F,Germany,Bikes,1120,White
2016-05-06,37,F,Germany,Bikes,1120,Green
2017-05-06,37,F,Germany,Bikes,1120,Blue
2022-06-28,37,M,Germany,Bikes,1120,Green
2016-06-28,37,M,Germany,Bikes,1120,Green
2018-03-12,37,M,Germany,Bikes,1120,Blue
2021-03-12,37,M,Germany,Bikes,1120,White
2017-08-13,37,M,Germany,Bikes,1120,Red
2016-08-13,37,M,Germany,Bikes,1120,Black
2020-12-14,37,M,Germany,Bikes,1120,Blue
2023-12-14,37,M,Germany,Bikes,1120,Black
2016-12-04,37,M,Germany,Bikes,1120,Black
2023-12-04,37,M,Germany,Bikes,1120,Black
2015-04-12,37,M,Germany,Bikes,1120,White
2019-04-12,37,M,Germany,Bikes,1120,Green
2019-02-11,37,M,Germany,Bikes,1120,Green
2020-02-11,37,M,Germany,Bikes,1120,Green
2017-06-26,37,M,Germany,Bikes,1120,Blue
2022-06-26,37,M,Germany,Bikes,1120,White
2021-02-24,37,M,Germany,Clothing,70,Blue
2014-02-24,37,M,Germany,Clothing,70,White
2023-03-13,37,M,Germany,Accessories,25,White
2013-03-13,37,M,Germany,Accessories,25,Black
2021-03-13,37,M,Germany,Accessories,25,Green
2017-03-13,37,M,Germany,Accessories,25,White
2016-05-25,37,M,Germany,Accessories,25,Red
2022-05-25,37,M,Germany,Accessories,25,Blue
2018-05-25,37,M,Germany,Accessories,25,Blue
2017-05-25,37,M,Germany,Accessories,25,Red
2021-08-10,37,F,Germany,Accessories,25,Blue
2015-08-10,37,F,Germany,Accessories,25,Red
2020-12-24,37,F,Germany,Accessories,25,Black
2018-12-24,37,F,Germany,Accessories,25,Red
2019-12-24,37,F,Germany,Accessories,25,Blue
2014-12-24,37,F,Germany,Accessories,25,Green
2020-11-06,37,F,Germany,Bikes,2384,Blue
2021-11-06,37,F,Germany,Bikes,2384,Green
2013-11-21,37,F,Germany,Bikes,2384,Red
2015-11-21,37,F,Germany,Bikes,2384,Black
2020-11-26,37,F,Germany,Bikes,2384,Blue
2019-11-26,37,F,Germany,Bikes,2384,Green
2015-12-04,37,F,Germany,Bikes,2384,Blue
2018-12-04,37,F,Germany,Bikes,2384,Black
2015-12-06,37,M,Germany,Bikes,2384,Blue
2016-12-06,37,M,Germany,Bikes,2384,Blue
2023-01-08,37,M,Germany,Bikes,2384,Blue
2015-01-08,37,M,Germany,Bikes,2384,Blue
2022-10-03,37,F,Germany,Bikes,1215,Green
2014-10-03,37,F,Germany,Bikes,1215,Red
2017-01-11,37,F,Germany,Clothing,64,Blue
2018-01-11,37,F,Germany,Clothing,64,White
2016-04-24,36,F,Germany,Accessories,159,Red
2019-04-24,36,F,Germany,Accessories,159,Green
2022-07-08,36,F,Germany,Accessories,22,Green
2022-07-08,36,F,Germany,Accessories,22,Black
2020-10-27,36,M,Germany,Accessories,22,Red
2016-10-27,36,M,Germany,Accessories,22,Blue
2016-12-20,36,M,Germany,Clothing,24,Blue
2023-12-20,36,M,Germany,Clothing,24,Green
2022-01-31,36,F,Germany,Clothing,24,Green
2016-01-31,36,F,Germany,Clothing,24,Black
2014-07-03,36,M,Germany,Accessories,35,Green
2015-07-03,36,M,Germany,Accessories,35,White
2014-08-28,36,F,Germany,Accessories,35,White
2023-08-28,36,F,Germany,Accessories,35,Red
2019-02-06,36,F,Germany,Accessories,35,Blue
2015-02-06,36,F,Germany,Accessories,35,Green
2022-12-15,36,F,Germany,Accessories,35,Green
2018-12-15,36,F,Germany,Accessories,35,Red
2022-12-28,36,F,Germany,Accessories,35,Red
2018-12-28,36,F,Germany,Accessories,35,Red
2021-06-08,36,M,Germany,Accessories,35,Green
2016-06-08,36,M,Germany,Accessories,35,Blue
2013-10-07,36,M,Germany,Accessories,35,Red
2020-10-07,36,M,Germany,Accessories,35,Green
2018-12-20,36,M,Germany,Accessories,35,Green
2020-12-20,36,M,Germany,Accessories,35,Green
2023-09-26,36,M,Germany,Accessories,35,Blue
2021-09-26,36,M,Germany,Accessories,35,Black
2014-10-07,36,F,Germany,Accessories,35,White
2016-10-07,36,F,Germany,Accessories,35,White
2014-12-27,36,F,Germany,Accessories,35,Black
2019-12-27,36,F,Germany,Accessories,35,White
2021-01-02,36,F,Germany,Accessories,35,Blue
2019-01-02,36,F,Germany,Accessories,35,Red
2021-10-09,36,F,Germany,Accessories,35,White
2013-10-09,36,F,Germany,Accessories,35,Black
2016-09-21,36,F,Germany,Accessories,35,Blue
2015-09-21,36,F,Germany,Accessories,35,Red
2018-02-09,36,F,Germany,Accessories,35,Black
2017-02-09,36,F,Germany,Accessories,35,Green
2019-10-14,36,M,Germany,Accessories,35,Green
2018-10-14,36,M,Germany,Accessories,35,Blue
2017-03-01,36,M,Germany,Accessories,35,Green
2017-03-01,36,M,Germany,Accessories,35,Red
2021-12-30,36,F,Germany,Accessories,55,Blue
2023-12-30,36,F,Germany,Accessories,55,Blue
2023-09-01,36,M,Germany,Clothing,54,Green
2016-09-01,36,M,Germany,Clothing,54,Black
2015-10-27,36,M,Germany,Clothing,50,Green
2023-10-27,36,M,Germany,Clothing,50,Black
2015-12-14,36,M,Germany,Clothing,50,White
2015-12-14,36,M,Germany,Clothing,50,Black
2020-06-07,36,M,Germany,Clothing,50,Blue
2020-06-07,36,M,Germany,Clothing,50,White
2022-04-03,36,F,Germany,Clothing,50,Green
2021-04-03,36,F,Germany,Clothing,50,Red
2015-12-28,36,F,Germany,Clothing,50,Blue
2023-12-28,36,F,Germany,Clothing,50,White
2019-01-04,36,F,Germany,Clothing,50,Blue
2016-01-04,36,F,Germany,Clothing,50,Blue
2023-10-02,36,M,Germany,Clothing,54,Black
2021-10-02,36,M,Germany,Clothing,54,Red
2022-12-20,36,M,Germany,Clothing,54,Blue
2013-12-20,36,M,Germany,Clothing,54,Green
2022-12-27,36,F,Germany,Clothing,50,Blue
2020-12-27,36,F,Germany,Clothing,50,Black
2016-04-25,36,F,Germany,Bikes,2320,Green
2016-04-25,36,F,Germany,Bikes,2320,Blue
2023-07-08,36,F,Germany,Bikes,3400,Green
2018-07-08,36,F,Germany,Bikes,3400,Red
2017-04-13,36,M,Germany,Bikes,2320,White
2013-04-13,36,M,Germany,Bikes,2320,White
2022-07-03,36,M,Germany,Bikes,3375,Red
2020-07-03,36,M,Germany,Bikes,3375,White
2022-11-26,36,M,Germany,Bikes,2295,Red
2018-11-26,36,M,Germany,Bikes,2295,Red
2013-10-27,36,M,Germany,Bikes,2295,Blue
2018-10-27,36,M,Germany,Bikes,2295,Red
2014-01-04,36,F,Germany,Bikes,769,Blue
2023-01-04,36,F,Germany,Bikes,769,Green
2022-12-28,36,F,Germany,Bikes,3375,White
2013-12-28,36,F,Germany,Bikes,3375,Red
2014-12-07,36,F,Germany,Bikes,3578,White
2018-12-07,36,F,Germany,Bikes,3578,White
2021-12-28,36,F,Germany,Bikes,3578,Blue
2020-12-28,36,F,Germany,Bikes,3578,Black
2016-12-27,36,F,Germany,Bikes,2443,Red
2017-12-27,36,F,Germany,Bikes,2443,White
2018-04-24,36,F,Germany,Bikes,2443,Black
2014-04-24,36,F,Germany,Bikes,2443,White
2019-12-15,36,M,Germany,Bikes,1701,Green
2015-12-15,36,M,Germany,Bikes,1701,Black
2019-03-12,36,M,Germany,Bikes,1701,Red
2023-03-12,36,M,Germany,Bikes,1701,Black
2013-10-02,36,M,Germany,Bikes,1701,Green
2023-10-02,36,M,Germany,Bikes,1701,Red
2014-12-20,36,M,Germany,Bikes,1701,Blue
2017-12-20,36,M,Germany,Bikes,1701,White
2019-09-14,36,F,Germany,Bikes,2443,Blue
2017-09-14,36,F,Germany,Bikes,2443,Green
2022-10-07,36,F,Germany,Bikes,783,Green
2013-10-07,36,F,Germany,Bikes,783,Black
2022-12-24,36,M,Germany,Bikes,1120,Red
2021-12-24,36,M,Germany,Bikes,1120,Green
2023-12-14,36,M,Germany,Bikes,1120,Red
2022-12-14,36,M,Germany,Bikes,1120,White
2023-12-01,36,F,Germany,Bikes,1120,Black
2022-12-01,36,F,Germany,Bikes,1120,Red
2016-12-27,36,F,Germany,Bikes,783,Black
2020-12-27,36,F,Germany,Bikes,783,Black
2014-03-17,36,M,Germany,Bikes,1120,White
2020-03-17,36,M,Germany,Bikes,1120,Blue
2022-09-26,36,M,Germany,Bikes,1120,Blue
2023-09-26,36,M,Germany,Bikes,1120,Red
2022-11-29,36,M,Germany,Bikes,540,White
2014-11-29,36,M,Germany,Bikes,540,Black
2017-06-05,36,M,Germany,Bikes,1120,Green
2017-06-05,36,M,Germany,Bikes,1120,Green
2016-08-27,36,F,Germany,Accessories,21,Green
2021-08-27,36,F,Germany,Accessories,21,White
2016-08-27,36,F,Germany,Accessories,21,Green
2015-08-27,36,F,Germany,Accessories,21,Black
2021-12-15,36,F,Germany,Accessories,21,Blue
2013-12-15,36,F,Germany,Accessories,21,Green
2014-01-24,36,F,Germany,Accessories,21,Red
2021-01-24,36,F,Germany,Accessories,21,Green
2022-01-24,36,F,Germany,Accessories,21,Black
2015-01-24,36,F,Germany,Accessories,21,Blue
2022-01-24,36,F,Germany,Accessories,21,Black
2023-01-24,36,F,Germany,Accessories,21,Red
2023-01-30,36,F,Germany,Accessories,21,Black
2022-01-30,36,F,Germany,Accessories,21,White
2016-01-30,36,F,Germany,Accessories,21,Green
2014-01-30,36,F,Germany,Accessories,21,Green
2014-01-30,36,F,Germany,Accessories,21,Black
2021-01-30,36,F,Germany,Accessories,21,Green
2023-02-04,36,F,Germany,Accessories,21,Red
2013-02-04,36,F,Germany,Accessories,21,White
2018-02-04,36,F,Germany,Accessories,21,Blue
2021-02-04,36,F,Germany,Accessories,21,Black
2018-02-04,36,F,Germany,Accessories,21,Green
2017-02-04,36,F,Germany,Accessories,21,Black
2014-10-09,36,F,Germany,Bikes,742,Blue
2016-10-09,36,F,Germany,Bikes,742,White
2018-10-07,36,M,Germany,Bikes,2384,Blue
2018-10-07,36,M,Germany,Bikes,2384,Black
2013-09-21,36,F,Germany,Bikes,742,Red
2015-09-21,36,F,Germany,Bikes,742,Blue
2023-10-17,36,F,Germany,Bikes,742,Blue
2016-10-17,36,F,Germany,Bikes,742,Black
2015-01-31,36,F,Germany,Bikes,742,Black
2021-01-31,36,F,Germany,Bikes,742,Blue
2018-10-14,36,M,Germany,Bikes,742,Black
2020-10-14,36,M,Germany,Bikes,742,Blue
2013-10-24,36,M,Germany,Bikes,742,Green
2023-10-24,36,M,Germany,Bikes,742,White
2018-01-20,36,M,Germany,Bikes,742,Black
2015-01-20,36,M,Germany,Bikes,742,Green
2020-02-01,35,F,Germany,Accessories,120,Black
2019-02-01,35,F,Germany,Accessories,120,Black
2014-11-18,35,M,Germany,Accessories,159,Black
2020-11-18,35,M,Germany,Accessories,159,Green
2020-12-17,35,F,Germany,Clothing,24,Blue
2020-12-17,35,F,Germany,Clothing,24,Red
2013-11-19,35,M,Germany,Clothing,24,Blue
2021-11-19,35,M,Germany,Clothing,24,Black
2023-01-22,35,F,Germany,Accessories,35,Red
2022-01-22,35,F,Germany,Accessories,35,Blue
2021-04-07,35,F,Germany,Accessories,35,White
2014-04-07,35,F,Germany,Accessories,35,Green
2019-04-18,35,F,Germany,Accessories,35,Blue
2014-04-18,35,F,Germany,Accessories,35,White
2017-08-16,35,M,Germany,Accessories,35,Black
2017-08-16,35,M,Germany,Accessories,35,Red
2021-09-16,35,M,Germany,Accessories,35,Black
2019-09-16,35,M,Germany,Accessories,35,White
2022-11-19,35,M,Germany,Accessories,35,Blue
2023-11-19,35,M,Germany,Accessories,35,Green
2016-04-14,35,M,Germany,Accessories,35,Blue
2021-04-14,35,M,Germany,Accessories,35,Blue
2014-12-12,35,F,Germany,Accessories,35,White
2019-12-12,35,F,Germany,Accessories,35,White
2015-04-02,35,F,Germany,Accessories,35,Green
2023-04-02,35,F,Germany,Accessories,35,White
2015-12-15,35,M,Germany,Accessories,35,Green
2019-12-15,35,M,Germany,Accessories,35,Green
2014-01-26,35,M,Germany,Accessories,35,White
2015-01-26,35,M,Germany,Accessories,35,Black
2013-04-19,35,M,Germany,Accessories,35,Blue
2023-04-19,35,M,Germany,Accessories,35,Green
2013-01-06,35,F,Germany,Accessories,35,Green
2016-01-06,35,F,Germany,Accessories,35,Red
2014-07-10,35,F,Germany,Accessories,35,White
2014-07-10,35,F,Germany,Accessories,35,Green
2018-10-05,35,F,Germany,Accessories,35,Red
2021-10-05,35,F,Germany,Accessories,35,Black
2013-10-24,35,M,Germany,Accessories,35,White
2019-10-24,35,M,Germany,Accessories,35,Red
2014-11-01,35,M,Germany,Accessories,35,Black
2014-11-01,35,M,Germany,Accessories,35,Green
2020-03-01,35,M,Germany,Accessories,35,Blue
2020-03-01,35,M,Germany,Accessories,35,Red
2022-03-08,35,M,Germany,Accessories,35,Blue
2017-03-08,35,M,Germany,Accessories,35,Red
2015-06-03,35,M,Germany,Accessories,35,White
2015-06-03,35,M,Germany,Accessories,35,Red
2020-06-23,35,M,Germany,Clothing,54,Blue
2017-06-23,35,M,Germany,Clothing,54,Green
2017-03-14,35,F,Germany,Clothing,54,Black
2019-03-14,35,F,Germany,Clothing,54,White
2014-04-17,35,F,Germany,Bikes,2320,Blue
2022-04-17,35,F,Germany,Bikes,2320,Red
2017-07-10,35,F,Germany,Bikes,3400,White
2015-07-10,35,F,Germany,Bikes,3400,Green
2015-12-15,35,M,Germany,Bikes,2320,Blue
2017-12-15,35,M,Germany,Bikes,2320,Black
2018-03-11,35,F,Germany,Bikes,769,White
2020-03-11,35,F,Germany,Bikes,769,White
2023-03-13,35,F,Germany,Bikes,769,Black
2023-03-13,35,F,Germany,Bikes,769,Black
2015-04-19,35,F,Germany,Bikes,769,White
2022-04-19,35,F,Germany,Bikes,769,Blue
2019-06-03,35,M,Germany,Bikes,2320,Blue
2018-06-03,35,M,Germany,Bikes,2320,Black
2021-06-23,35,M,Germany,Bikes,2320,White
2013-06-23,35,M,Germany,Bikes,2320,White
2022-06-19,35,F,Germany,Bikes,769,Blue
2016-06-19,35,F,Germany,Bikes,769,Blue
2019-03-14,35,F,Germany,Bikes,769,Blue
2017-03-14,35,F,Germany,Bikes,769,Red
2015-03-24,35,F,Germany,Bikes,769,Red
2022-03-24,35,F,Germany,Bikes,769,Green
2016-05-22,35,F,Germany,Bikes,769,Red
2019-05-22,35,F,Germany,Bikes,769,Black
2021-06-21,35,M,Germany,Bikes,769,Blue
2018-06-21,35,M,Germany,Bikes,769,White
2023-04-19,35,M,Germany,Bikes,3578,Red
2013-04-19,35,M,Germany,Bikes,3578,White
2014-11-06,35,F,Germany,Bikes,2443,Black
2013-11-06,35,F,Germany,Bikes,2443,Black
2023-12-13,35,F,Germany,Bikes,1701,White
2021-12-13,35,F,Germany,Bikes,1701,Green
2016-12-29,35,F,Germany,Bikes,1701,Black
2023-12-29,35,F,Germany,Bikes,1701,Green
2019-04-13,35,F,Germany,Bikes,1701,Red
2013-04-13,35,F,Germany,Bikes,1701,White
2016-06-15,35,F,Germany,Bikes,1701,White
2018-06-15,35,F,Germany,Bikes,1701,Green
2016-01-22,35,F,Germany,Bikes,1701,Black
2015-01-22,35,F,Germany,Bikes,1701,Black
2019-04-07,35,F,Germany,Bikes,1701,White
2021-04-07,35,F,Germany,Bikes,1701,Black
2016-05-24,35,M,Germany,Bikes,783,Black
2017-05-24,35,M,Germany,Bikes,783,Black
2015-09-16,35,M,Germany,Bikes,783,Black
2021-09-16,35,M,Germany,Bikes,783,Black
2016-05-05,35,F,Germany,Bikes,2443,White
2021-05-05,35,F,Germany,Bikes,2443,Black
2013-09-27,35,F,Germany,Bikes,783,Blue
2020-09-27,35,F,Germany,Bikes,783,White
2016-05-07,35,M,Germany,Bikes,1120,White
2019-05-07,35,M,Germany,Bikes,1120,Green
2019-04-15,35,M,Germany,Bikes,1120,White
2021-04-15,35,M,Germany,Bikes,1120,Green
2015-10-12,35,M,Germany,Bikes,540,Blue
2013-10-12,35,M,Germany,Bikes,540,Green
2019-03-01,35,M,Germany,Bikes,540,Black
2013-03-01,35,M,Germany,Bikes,540,Green
2021-01-06,35,F,Germany,Bikes,540,Blue
2020-01-06,35,F,Germany,Bikes,540,Green
2019-07-11,35,F,Germany,Accessories,25,White
2014-07-11,35,F,Germany,Accessories,25,Blue
2022-07-11,35,F,Germany,Accessories,25,Red
2014-07-11,35,F,Germany,Accessories,25,Blue
2022-07-11,35,F,Germany,Accessories,25,White
